# t,a,e,i,Omega,omega,varpi,f,M,lam
1.534050000000000000e+07,5.203924658102688561e+00,3.010083629570888333e-02,1.578202819054778105e+00,9.234426308190069221e+01,3.414869965117603101e+02,7.383125959366101654e+01,2.847616901861186101e+00,2.680044575674939811e+00,7.651130416933595768e+01
1.570575000000000000e+07,5.202664818844406902e+00,2.996286536213253054e-02,1.531875220279718786e+00,9.248726107119902906e+01,3.394406690816049945e+02,7.192793015280403779e+01,1.195714865830159965e+02,1.165521344614968484e+02,1.884800646143008862e+02
1.607100000000000000e+07,5.201667654541705765e+00,3.200512048085971811e-02,1.487179522216278249e+00,9.288007796570784080e+01,3.390273349807125101e+02,7.190741294642035086e+01,-1.341852107333266417e+02,2.284891606749743289e+02,3.003965736213946798e+02
1.643625000000000000e+07,5.201660145707616145e+00,3.270605950555820207e-02,1.443150497446938019e+00,9.348783123115663329e+01,3.349959776162831417e+02,6.848380884743977504e+01,-1.728687319597963779e+01,3.438012472004178903e+02,5.228505604785767957e+01
1.680150000000000000e+07,5.202496807113050181e+00,3.455248147666697273e-02,1.402901818280892998e+00,9.436004551916779803e+01,3.356807628915112787e+02,7.004080841067907670e+01,9.808876133994417046e+01,9.415515845917128956e+01,1.641959668698503663e+02
1.716675000000000000e+07,5.201877467956272483e+00,3.700558027500810976e-02,1.366232640605236970e+00,9.543980788948036320e+01,3.322854060388278299e+02,6.772521392830823572e+01,-1.535057158747256949e+02,2.084339882211305053e+02,2.761592021494387268e+02
1.753200000000000000e+07,5.201968271885332840e+00,3.784933292123682236e-02,1.334567590158378669e+00,9.680407677872297256e+01,3.330438378125186318e+02,6.984791459124157598e+01,-4.481665962449267226e+01,3.181795499935828957e+02,2.802746458482445036e+01
1.789725000000000000e+07,5.201911745473759119e+00,4.107480564530156114e-02,1.309082605018795586e+00,9.836191042430614573e+01,3.310909940695229920e+02,6.945290449382913778e+01,7.497289615336732993e+01,7.046426037109247886e+01,1.399171648649216309e+02
1.826250000000000000e+07,5.203254525386893370e+00,4.169200698351107487e-02,1.289801914328713384e+00,1.001561687868248924e+02,3.304356739057625987e+02,7.059184269258750533e+01,-1.788275327216074402e+02,1.812733697723050170e+02,2.518652124648925223e+02
1.862775000000000000e+07,5.201549348442409126e+00,4.500012869579884250e-02,1.277402746020267044e+00,1.021028903762501301e+02,3.304694295163065476e+02,7.257231989255672033e+01,-7.381735492890624073e+01,2.910872468665400561e+02,3.659566759096767541e+00
1.899300000000000000e+07,5.201776813742601924e+00,4.610326959931100588e-02,1.271606508379209632e+00,1.041459325557620303e+02,3.293352139785441750e+02,7.348114653430617693e+01,4.577668242937107834e+01,4.208077518952485718e+01,1.155619217238310483e+02
1.935825000000000000e+07,5.202819527875957917e+00,4.829859533643873770e-02,1.273771640197389310e+00,1.062560928198159900e+02,3.304789667305611829e+02,7.673505955037717285e+01,1.531297827682220145e+02,1.505452645124519790e+02,2.272803240628291519e+02
1.972350000000000000e+07,5.202334933419426655e+00,4.998812496539022793e-02,1.281617530572418451e+00,1.082690390790647399e+02,3.294974812333185810e+02,7.776652031238332086e+01,-1.041739952242011498e+02,2.614290365928065398e+02,3.391955569051898465e+02
2.008875000000000000e+07,5.201592899192261754e+00,5.069613556737748855e-02,1.297130061716269767e+00,1.101653999617082889e+02,3.305249684606865799e+02,8.069036842239491136e+01,1.137399509444835211e+01,1.026968699544984709e+01,9.096005541784477089e+01
2.045400000000000000e+07,5.201057058635878860e+00,5.344553440769301417e-02,1.318132803667418695e+00,1.119375678324321228e+02,3.308989469461658928e+02,8.283651477859800139e+01,1.249867192639380704e+02,1.198530012171871135e+02,2.026895159957851149e+02
