# t,a,e,i,Omega,omega,varpi,f,M,lam
1.680150000000000000e+07,1.928116628603131488e+01,4.242248659355358359e-02,5.890045292625736284e-01,1.288056129724653545e+02,9.386147690704905244e+01,2.226670898795144069e+02,-3.830998725275286887e+01,3.246296355211185869e+02,1.872967254006330506e+02
1.716675000000000000e+07,1.915463260192504436e+01,3.885981881455027181e-02,5.948737008730676790e-01,1.304489188982554708e+02,9.630293918354021798e+01,2.267518580817956888e+02,-7.966839446335906416e+01,2.846885611390345616e+02,1.514404192208302220e+02
1.753200000000000000e+07,1.919948567628021863e+01,3.750248361983980760e-02,6.046898534224176558e-01,1.319387502138051218e+02,8.968022592077866761e+01,2.216189761345837894e+02,-1.105719479663294891e+02,2.534907566840958282e+02,1.151097328186796318e+02
1.789725000000000000e+07,1.922910255571240157e+01,3.990211502492158058e-02,6.136316095385057068e-01,1.335754227110230374e+02,8.962827646742137233e+01,2.232036991784443956e+02,-1.450614663707601153e+02,2.176226088049185421e+02,8.082630798336296607e+01
1.826250000000000000e+07,1.913391376878324479e+01,4.219531758754108824e-02,6.224616123530043454e-01,1.353693987603233495e+02,9.657061529116005261e+01,2.319400140514833879e+02,1.747548741061207522e+02,1.742985187964528109e+02,4.623853284793620588e+01
1.862775000000000000e+07,1.928546863568385206e+01,3.358915035711019376e-02,6.355628774494398447e-01,1.365503709466322277e+02,9.839975982891267847e+01,2.349501307755448636e+02,1.381852639950763830e+02,1.355702363990319270e+02,1.052036717457683856e+01
1.899300000000000000e+07,1.914744487835145037e+01,3.691687228568009405e-02,6.473223779821962731e-01,1.377716748602629195e+02,8.504148575415139533e+01,2.228131606144143291e+02,1.155017293320375984e+02,1.116382370059649105e+02,3.344513976203792254e+02
1.935825000000000000e+07,1.923568286887928380e+01,4.177393162496222112e-02,6.633965168952393743e-01,1.388778046038029572e+02,9.205377080309594362e+01,2.309315754068988724e+02,7.252082173360538775e+01,6.799871628949095737e+01,2.989302916963898156e+02
1.972350000000000000e+07,1.924814391630084387e+01,4.108350347294018046e-02,6.754942337526192997e-01,1.401913130467675614e+02,9.757926153619719400e+01,2.377705745829647697e+02,2.960665049791182923e+01,2.734180860010368619e+01,2.651123831830684594e+02
2.008875000000000000e+07,1.916554169937755603e+01,3.477167918398293978e-02,6.917695341357922301e-01,1.413771642536796378e+02,9.065232485644251881e+01,2.320294891101221708e+02,-2.632826247715775114e+00,3.575455437971905326e+02,2.295750329073126750e+02
2.045400000000000000e+07,1.931279806451579972e+01,3.968954095154408196e-02,7.082887750083173284e-01,1.420837683392165331e+02,8.407363597885006357e+01,2.261574043180665967e+02,-3.516342621524814405e+01,3.273932449320970477e+02,1.935506492501636160e+02
2.081925000000000000e+07,1.916077473717008317e+01,3.731978172985365300e-02,7.237906982752847496e-01,1.427832272041019053e+02,9.028896862957762437e+01,2.330721958336795296e+02,-7.937552835540425633e+01,2.848051623522442810e+02,1.578773581859238675e+02
2.118450000000000000e+07,1.927689322966724816e+01,3.583272581347393682e-02,7.429632999831338180e-01,1.435880362707659970e+02,8.681674978111320229e+01,2.304047860518792277e+02,-1.110114676859160738e+02,2.528581686764668746e+02,1.232629547283461022e+02
2.154975000000000000e+07,1.923046912884760573e+01,3.538769026369910364e-02,7.577399945216252153e-01,1.442874338386655495e+02,9.100653887551325738e+01,2.352939727141788069e+02,-1.485110055989310069e+02,2.136559342706641758e+02,8.894990698484298264e+01
2.191500000000000000e+07,1.919479787330149634e+01,3.434142647125090070e-02,7.764577796085510020e-01,1.449772142968353705e+02,9.324595550733990024e+01,2.382231698041752281e+02,1.747526133999223532e+02,1.743832644042763889e+02,5.260643420845165252e+01
2.228025000000000000e+07,1.930903826127834577e+01,3.084461877853012304e-02,7.928569050676465002e-01,1.451545586615716275e+02,9.411451134561993115e+01,2.392690700071915728e+02,1.398375261455025793e+02,1.375171096452589268e+02,1.678617965245054577e+01
2.264550000000000000e+07,1.915232140243185555e+01,3.835802938291711650e-02,8.100941913954969875e-01,1.455991607105724484e+02,8.836656556966327969e+01,2.339657262802357138e+02,1.121306680676514134e+02,1.080153043431194533e+02,3.419810306233551955e+02
2.301075000000000000e+07,1.928844169698518840e+01,3.963034921408201822e-02,8.283816624313833366e-01,1.460181162042975131e+02,1.019021836038153026e+02,2.479202998081128158e+02,6.358502922524500178e+01,5.957185221520707330e+01,3.074921520233198748e+02
