# t,a,e,i,Omega,omega,varpi,f,M,lam
8.948625000000000000e+07,1.523674351587778419e+00,7.377548649230820932e-02,5.552705014066812161e+00,1.603925199080359505e+02,2.804560647458898188e+02,8.084858465392576932e+01,-2.374000003978366635e+01,3.394979658627967751e+02,6.034655051672253734e+01
8.985150000000000000e+07,1.523619110955519051e+00,7.248374239069912961e-02,5.661162886825897189e+00,1.558748329446167418e+02,2.899089534384662556e+02,8.578378638308302584e+01,-1.471463136350424179e+02,2.175730222617135610e+02,3.033568086447966152e+02
9.021675000000000000e+07,1.523618079387510926e+00,7.124026091226381974e-02,5.763814906120619419e+00,1.514414585184562441e+02,2.994877815639260916e+02,9.092924008238230726e+01,1.034556085806073895e+02,9.542282250584474923e+01,1.863520625882270849e+02
9.058200000000000000e+07,1.523782165698945423e+00,6.990160228592720570e-02,5.859322408539202165e+00,1.471079228947906756e+02,3.090096990203338692e+02,9.611762191512451636e+01,-3.066110402618872754e+01,3.332457262245081893e+02,6.936334813963273405e+01
9.094725000000000000e+07,1.523697401689587672e+00,6.862692551024207610e-02,5.947981138189687655e+00,1.428615899515785088e+02,3.185585213999534631e+02,1.014201113515319577e+02,-1.528195754543244220e+02,2.109435989892948555e+02,3.123637103408267990e+02
9.131250000000000000e+07,1.523625713193432096e+00,6.755793822322832265e-02,6.027043488007262084e+00,1.386810729835870291e+02,3.281898468575191714e+02,1.068709198411062005e+02,9.623620964235084330e+01,8.850372195826287225e+01,1.953746417993690727e+02
9.167775000000000000e+07,1.523711907229933882e+00,6.641332306240760319e-02,6.095813961547202453e+00,1.345689205940366548e+02,3.379426280242409462e+02,1.125115486182776294e+02,-3.873781339032063897e+01,3.258442452655835382e+02,7.835579388386118183e+01
9.204300000000000000e+07,1.523714106771381083e+00,6.551263912678645385e-02,6.154505587042365278e+00,1.305165195579937460e+02,3.476989875060889403e+02,1.182155070640826722e+02,-1.595847020895746198e+02,2.031595312749690834e+02,3.213750383390517413e+02
9.240825000000000000e+07,1.523702346463094104e+00,6.480413371941498579e-02,6.200823891029370927e+00,1.264986118938973618e+02,3.574753518161654711e+02,1.239739637100628471e+02,8.780898085178232293e+01,8.040734412035294554e+01,2.043813078304157784e+02
9.277350000000000000e+07,1.523607428790561436e+00,6.421474544851636657e-02,6.235968261003636215e+00,1.225109804967814142e+02,7.469355918544764883e+00,1.299803364153261782e+02,-4.788816730885009321e+01,3.173972293769670614e+02,8.737756579229323961e+01
9.313875000000000000e+07,1.523720268870988326e+00,6.388438520724691594e-02,6.260199112341127581e+00,1.185454978355403739e+02,1.728390800669023619e+01,1.358294058422306136e+02,-1.671539263382673823e+02,1.945529963848341026e+02,3.303824022270647447e+02
9.350400000000000000e+07,1.523726597632216073e+00,6.372268052651856862e-02,6.271926227045391933e+00,1.145853857836386140e+02,2.720524210467425874e+01,1.417906278883128834e+02,7.869836565010095342e+01,7.160898944062248006e+01,2.133996173289353635e+02
9.386925000000000000e+07,1.523607985769155571e+00,6.378567716711799895e-02,6.273638231315155522e+00,1.106269408675561436e+02,3.719042294927393755e+01,1.478173638168300954e+02,-5.742497268739413130e+01,3.085765011525045907e+02,9.639386496933467185e+01
9.423450000000000000e+07,1.523661380277998134e+00,6.381271125034199132e-02,6.265761610908153756e+00,1.066553865533370526e+02,4.702847291633323579e+01,1.536838594696702955e+02,-1.749603688455671602e+02,1.857139816914924779e+02,3.393978411611627735e+02
9.459975000000000000e+07,1.523730646992727200e+00,6.411795793892152706e-02,6.247911271686625412e+00,1.026753538328211306e+02,5.683208507169477031e+01,1.595074389045159080e+02,6.966035598958134756e+01,6.288862376596274828e+01,2.223960626704786421e+02
9.496500000000000000e+07,1.523688921953590070e+00,6.456456372679597600e-02,6.222424815337629589e+00,9.868551808539911008e+01,6.665087460988596035e+01,1.653363926952850704e+02,-6.658951783555988868e+01,3.000676966341101206e+02,1.054040893293951626e+02
9.533025000000000000e+07,1.523606438788341233e+00,6.497275584953966787e-02,6.189686459698899412e+00,9.466904775846192877e+01,7.655758395681888828e+01,1.712266317152808028e+02,1.775013290469852620e+02,1.771602143939774407e+02,3.483868461092582720e+02
9.569550000000000000e+07,1.523665137463334762e+00,6.540116162620715490e-02,6.149603789722880798e+00,9.064394366542060766e+01,8.631483187689632075e+01,1.769587755423169426e+02,6.080974056145308992e+01,5.442378771611482335e+01,2.313825632584317589e+02
9.606075000000000000e+07,1.523736139961851421e+00,6.601239665660446621e-02,6.104031687349571911e+00,8.661930294071170522e+01,9.604706852913754744e+01,1.826663714698492527e+02,-7.552450367456066260e+01,2.917052633051105204e+02,1.143716347749597588e+02
9.642600000000000000e+07,1.523636886592740547e+00,6.669066905618371843e-02,6.052349151697272056e+00,8.257095335067810993e+01,1.059610371240200806e+02,1.885319904746982047e+02,1.702038453082684839e+02,1.688365404321428400e+02,3.573685309068410447e+02
9.679125000000000000e+07,1.523652134370672151e+00,6.729628223462151559e-02,5.994180380688157506e+00,7.853225394427614958e+01,1.157262024238994087e+02,1.942584563681755583e+02,5.197662340863061559e+01,4.608830066458209984e+01,2.403467570327576652e+02
9.715650000000000000e+07,1.523684846319433017e+00,6.806579621074766717e-02,5.930808908390277523e+00,7.449606447794080566e+01,1.255137147251740544e+02,2.000097792031148458e+02,-8.438441293938383581e+01,2.833334194183969430e+02,1.233431986215117746e+02
9.752175000000000000e+07,1.523753779795902652e+00,6.908009665763928386e-02,5.859972732955066377e+00,7.044642797520505439e+01,1.353162205935697955e+02,2.057626485687748357e+02,1.630068707321275383e+02,1.605735475823081515e+02,6.336196151082997829e+00
9.788700000000000000e+07,1.523617579057178428e+00,7.002548577218216386e-02,5.782272603199348993e+00,6.640842402359464813e+01,1.451727110879620284e+02,2.115811351115566481e+02,4.301155705813723529e+01,3.774310428925334548e+01,2.493242394008100007e+02
9.825225000000000000e+07,1.523663113102219135e+00,7.122611173051655864e-02,5.697653655543085449e+00,6.236309834407018826e+01,1.549386016785763047e+02,2.173017000226464859e+02,-9.316120451443566708e+01,2.750054517692339004e+02,1.323071517918803863e+02
9.861750000000000000e+07,1.523803827379623499e+00,7.253431403321868032e-02,5.604098847612077883e+00,5.829498127350699122e+01,1.646911239642778355e+02,2.229861052377848409e+02,1.558813335984239359e+02,1.523088917094444810e+02,1.529499694722935921e+01
9.898275000000000000e+07,1.523694170681486604e+00,7.399417981190062332e-02,5.502214533536262664e+00,5.421357302768186770e+01,1.744114241983893407e+02,2.286249972260712013e+02,3.421571935411353138e+01,2.965944925105858943e+01,2.582844464771297908e+02
9.934800000000000000e+07,1.523617693179852406e+00,7.554231253416042458e-02,5.392965407778478770e+00,5.008932331567127250e+01,1.840472005533653999e+02,2.341365238690366652e+02,-1.014317305891444647e+02,2.671413988725035438e+02,1.412779227415402090e+02
9.971325000000000000e+07,1.523620578375796564e+00,7.733442090216811893e-02,5.275223411404448726e+00,4.590403131508705314e+01,1.936060811588140496e+02,2.395101124739011311e+02,1.494739223052907278e+02,1.447384666923383918e+02,2.424857916623947318e+01
1.000785000000000000e+08,1.523727276356205307e+00,7.906752557226232048e-02,5.149740789223799631e+00,4.166036206123994390e+01,2.033281275542016999e+02,2.449884896154416367e+02,2.602639096420621811e+01,2.225393269354600179e+01,2.672424223089876705e+02
1.004437500000000000e+08,1.523674494201969321e+00,8.081236176287982798e-02,5.019120693328082972e+00,3.731566002578881580e+01,2.128737408566812519e+02,2.501894008824700677e+02,-1.088887905100711322e+02,2.600391176401753341e+02,1.502285185226454018e+02
1.008090000000000000e+08,1.523603166375138374e+00,8.260917377831326902e-02,4.882871273373897480e+00,3.286262161595869458e+01,2.224160143197746322e+02,2.552786359357333481e+02,1.438142903011438136e+02,1.379350637054434685e+02,3.321369964117683793e+01
1.011742500000000000e+08,1.523704946822225015e+00,8.460519078113372393e-02,4.743829299170643665e+00,2.829248975733090532e+01,2.320612632725437265e+02,2.603537530298746105e+02,1.878016574193379284e+01,1.583747071846356036e+01,2.761912237483381318e+02
1.015395000000000000e+08,1.523685284734035417e+00,8.629539044986270224e-02,4.603784533399950973e+00,2.356603068027576597e+01,2.418094184881000501e+02,2.653754491683757806e+02,-1.153696893664223637e+02,2.538100122913011774e+02,1.591854614596770432e+02
1.019047500000000000e+08,1.523677222421968569e+00,8.807468375601473776e-02,4.463750286518539667e+00,1.870210822136786888e+01,2.515548884109839207e+02,2.702569966323517860e+02,1.388941473767813761e+02,1.319169726944361400e+02,4.217396932678796873e+01
1.022700000000000000e+08,1.523613048020600935e+00,8.985389816226618809e-02,4.326978795307977244e+00,1.367641099922737347e+01,2.613777020443180277e+02,2.750541130435453852e+02,1.212709941620139809e+01,1.009888706134813141e+01,2.851530001048935787e+02
1.026352500000000000e+08,1.523797260477116833e+00,9.160410197404643406e-02,4.193733363087452481e+00,8.472519827488945054e+00,2.714903442516162499e+02,2.799628640791052021e+02,-1.211351709815938307e+02,2.481697357799254178e+02,1.681325998590305630e+02
1.030005000000000000e+08,1.523716046382945777e+00,9.325422479228007155e-02,4.065938085139007896e+00,3.128230916756321811e+00,2.816501918739157873e+02,2.847784227906720957e+02,1.343645704599409783e+02,1.263402771490947174e+02,5.111869993976683446e+01
1.033657500000000000e+08,1.523615537994835289e+00,9.483580691930540429e-02,3.945697002614892757e+00,-2.374367377464480011e+00,2.919005663592097335e+02,2.895261989817452672e+02,5.559829622767602508e+00,4.577159889931314396e+00,2.941033588716765621e+02
1.037310000000000000e+08,1.523689865956926903e+00,9.659397372053163400e-02,3.832011589661558748e+00,-8.040134812886410742e+00,3.023757821470911722e+02,2.943356473342047934e+02,-1.265486435771829150e+02,2.427330936344673376e+02,1.770687409686721026e+02
1.040962500000000000e+08,1.523717231648351822e+00,9.817673286817010792e-02,3.725513053536591013e+00,-1.382137890995648632e+01,3.128762511897501213e+02,2.990548722797935852e+02,1.300359782033705471e+02,1.210049259697473190e+02,6.005979824954091839e+01
1.044615000000000000e+08,1.523701803824409007e+00,9.978529996065702012e-02,3.628029227865151363e+00,-1.974422347032910352e+01,3.235775998748155757e+02,3.038333764044864438e+02,-9.645903627577773198e-01,3.592143812559734783e+02,3.030477576604599221e+02
1.048267500000000000e+08,1.523624586647078560e+00,1.014970913914810396e-01,3.537445592368964942e+00,-2.580569640866439229e+01,3.343495327494288745e+02,3.085438363407644715e+02,-1.316690640783469917e+02,2.374707312539500492e+02,1.860145675947145207e+02
1.051920000000000000e+08,1.523673526101422704e+00,1.029278490339622792e-01,3.453888943928554056e+00,-3.197046767830860148e+01,3.452446612930434640e+02,3.132741936147348838e+02,1.257369101160746396e+02,1.157251454904366597e+02,6.899933910517157187e+01
1.055572500000000000e+08,1.523740917604735401e+00,1.045641026266179024e-01,3.378977912237840719e+00,-3.827829838328575818e+01,3.561792995069006338e+02,3.179010011236148898e+02,-7.319536720190409795e+00,3.540957674848976353e+02,3.119967686085124683e+02
1.059225000000000000e+08,1.523582587119266085e+00,1.061471606027248882e-01,3.311495536124882566e+00,-4.473311295102514151e+01,7.249901581167003783e+00,3.225167886301418889e+02,-1.364209247456706748e+02,2.324660371925276081e+02,1.949828258226694970e+02
1.062877500000000000e+08,1.523631866842927174e+00,1.077262078562880032e-01,3.252879165109666459e+00,-5.131520192604979513e+01,1.850190448557379952e+01,3.271867025595240079e+02,1.217313910795414671e+02,1.107839427575387390e+02,7.797064531706274693e+01
1.066530000000000000e+08,1.523700165519414229e+00,1.091442270657485142e-01,3.204771805526741790e+00,-5.806102349982974431e+01,2.976553630766464664e+01,3.317045128078348739e+02,-1.343825298528262380e+01,3.492516306592338537e+02,3.209561434670687277e+02
1.070182500000000000e+08,1.523730845012065904e+00,1.105910749433640650e-01,3.167824105874572194e+00,-6.494750305412587466e+01,4.117183057874045460e+01,3.362243275246145799e+02,-1.408120095465113764e+02,2.277348677054480106e+02,2.039591952300626190e+02
1.073835000000000000e+08,1.523595607458100076e+00,1.121524558745314176e-01,3.145282946185456563e+00,-7.194535225616607477e+01,5.266851640359362818e+01,3.407231641474275534e+02,1.180088342703814277e+02,1.062174252292944630e+02,8.694058937672198795e+01
1.077487500000000000e+08,1.523640347070922774e+00,1.133007012778772110e-01,3.138321965228483279e+00,-7.905462439933117480e+01,6.426761236180813341e+01,3.452129879624769728e+02,-1.924305213190653774e+01,3.447141325185509118e+02,3.299271204810278277e+02
1.081140000000000000e+08,1.523742994303049159e+00,1.145620485171958136e-01,3.148029846656612118e+00,-8.618918773367839492e+01,7.581683333253599244e+01,3.496276455988576117e+02,-1.448351944032614824e+02,2.232865647546440755e+02,2.129142103535016588e+02
1.084792500000000000e+08,1.523722493112372289e+00,1.157830277320217455e-01,3.177166441546784625e+00,-9.328635627230067939e+01,8.726433585276602400e+01,3.539779795804653872e+02,1.144419039921129695e+02,1.019384153882514141e+02,9.591639496871678716e+01
1.088445000000000000e+08,1.523652066275925199e+00,1.167530463449263645e-01,3.225065128353302946e+00,-1.003199777319909458e+02,9.876604973815761923e+01,3.584460720061666734e+02,-2.474493242450934716e+01,3.404366611441552095e+02,3.388827331503218261e+02
1.092097500000000000e+08,1.523711599505757519e+00,1.176699727317191274e-01,3.290482047260988807e+00,-1.071746428969001812e+02,1.099657394570472633e+02,2.791096560147077188e+00,-1.485239991125505412e+02,2.190803221761423742e+02,2.218714187362894563e+02
1.095750000000000000e+08,1.523785238394191000e+00,1.183478831581349366e-01,3.373583468070435742e+00,-1.138038579596357209e+02,1.209446333073809967e+02,7.140775347745283774e+00,1.107797818816824673e+02,9.771662086996502694e+01,1.048573962177103027e+02
1.099402500000000000e+08,1.523634311393527785e+00,1.190503412335174593e-01,3.471477545772304385e+00,-1.201988617369657391e+02,1.317413788953163589e+02,1.154251715835060565e+01,-3.002094509729181837e+01,3.363064162732126761e+02,3.478489334315632959e+02
1.103055000000000000e+08,1.523604792602062385e+00,1.194764449566104170e-01,3.580318633498311254e+00,-1.262960369967458689e+02,1.421667700150605640e+02,1.587073301831467909e+01,-1.520100435449012082e+02,2.149593442295625039e+02,2.308300772478771705e+02
1.106707500000000000e+08,1.523718659180753887e+00,1.198549890919007599e-01,3.698630610896170623e+00,-1.321198112957643787e+02,1.523692444621806885e+02,2.024943316641632407e+01,1.070243436651244622e+02,9.356783806429243100e+01,1.138172712307087551e+02
1.110360000000000000e+08,1.523672090802627999e+00,1.202079094304648876e-01,3.823131797582799418e+00,-1.376893050977351720e+02,1.623312471659536129e+02,2.464194206821843380e+01,-3.522677138806740516e+01,3.321630960620815358e+02,3.568050381302999767e+02
1.114012500000000000e+08,1.523617563182023460e+00,1.202792591079237666e-01,3.950128997553302934e+00,-1.430019453107007052e+02,1.720843518148303986e+02,2.908240650412969330e+01,-1.555045764772584107e+02,2.107143963676411147e+02,2.397968028717707796e+02
1.117665000000000000e+08,1.523567149364229767e+00,1.203593364995286241e-01,4.078478508430968041e+00,-1.481142267374576136e+02,1.815768190535569317e+02,3.346259231609929685e+01,1.029908457873057159e+02,8.930577700979837630e+01,1.227683693258976803e+02
1.121317500000000000e+08,1.523703052241368372e+00,1.204262631146870571e-01,4.205730193251008942e+00,-1.530584363749881334e+02,1.909524574563268402e+02,3.789402108133869973e+01,-4.050666496509803238e+01,3.278677528129682059e+02,5.761773894306951860e+00
1.124970000000000000e+08,1.523683325985470738e+00,1.203356370413625615e-01,4.330721142932165257e+00,-1.578446647778924898e+02,2.002506421718717604e+02,4.240597739397928478e+01,-1.590434270461604740e+02,2.063369659374547496e+02,2.487429433314340201e+02
1.128622500000000000e+08,1.523643362105073118e+00,1.202128678559375025e-01,4.453860382192149636e+00,-1.625347273086472910e+02,2.093656700064022402e+02,4.683094269775494212e+01,9.866343290225766793e+01,8.489080759739105986e+01,1.317217502951459949e+02
1.132275000000000000e+08,1.523719792748503332e+00,1.200435115879738973e-01,4.573656870603804769e+00,-1.671380276353019383e+02,2.184040415834877535e+02,5.126601394818582236e+01,-4.585102221017331203e+01,3.234213067569104396e+02,1.468732070509624243e+01
1.135927500000000000e+08,1.523796262556206482e+00,1.199001772565117391e-01,4.691285666228392159e+00,-1.716621523388897685e+02,2.274485425270766541e+02,5.578639018818687134e+01,-1.626066957693794279e+02,2.018817640876803523e+02,2.576681542758672663e+02
1.139580000000000000e+08,1.523685340415855904e+00,1.195154710670112003e-01,4.808089208665113468e+00,-1.761483636652295388e+02,2.363504750375137178e+02,6.020211137228417897e+01,9.415013167432141472e+01,8.043419152464942101e+01,1.406363028969336142e+02
1.143232500000000000e+08,1.523645154432766491e+00,1.191470405498432361e-01,4.922953276854980409e+00,1.794213632781183207e+02,2.451968209221204802e+02,6.461818420023875831e+01,-5.104729889120581987e+01,3.189877699127133042e+02,2.360595411295206958e+01
1.146885000000000000e+08,1.523742145765010214e+00,1.188020407215799462e-01,5.037911354776364092e+00,1.750424786103168628e+02,2.539676952037416413e+02,6.901017381405851836e+01,-1.660371056340707980e+02,1.975555940376236208e+02,2.665657678516821534e+02
1.150537500000000000e+08,1.523751949392066152e+00,1.181441388879164028e-01,5.153729315486266671e+00,1.707021956116450667e+02,2.627129139098062751e+02,7.341510952145131341e+01,8.962380182971361364e+01,7.612517621583947403e+01,1.495402857372907874e+02
1.154190000000000000e+08,1.523611958486324580e+00,1.174544427728853452e-01,5.268972731598376313e+00,1.664253951910463343e+02,2.713270600211600367e+02,7.775245521220637102e+01,-5.584400212289135368e+01,3.147493950752460137e+02,3.250185028745237759e+01
1.157842500000000000e+08,1.523622471252339405e+00,1.167727525479787393e-01,5.384758609894685577e+00,1.622111112411364218e+02,2.798514340637834721e+02,8.206254530491987964e+01,-1.693137660802627238e+02,1.933989847311995618e+02,2.754615300361194841e+02
1.161495000000000000e+08,1.523667732834468547e+00,1.157726382077145649e-01,5.500596533424462642e+00,1.580539125142543355e+02,2.884221456409480311e+02,8.647605815520236661e+01,8.503264585766042671e+01,7.194365106348706718e+01,1.584197092186894338e+02
1.165147500000000000e+08,1.523655079943245116e+00,1.146576943192250675e-01,5.614014725124847338e+00,1.539792902070677201e+02,2.968363678232968255e+02,9.081565803036455975e+01,-6.036256082163310310e+01,3.105713727708451870e+02,4.138703080120974676e+01
1.168800000000000000e+08,1.523619334516854273e+00,1.134232688659580213e-01,5.725350180803841837e+00,1.499764113795701519e+02,3.051614632736386739e+02,9.513787465320886838e+01,-1.726201212351888046e+02,1.892018401484075696e+02,2.843397148016164238e+02
1.172452500000000000e+08,1.523646213578818021e+00,1.122084121865816048e-01,5.832251723078750061e+00,1.460329458276335686e+02,3.135386841367615602e+02,9.957162996439514302e+01,8.018827774665875552e+01,6.772296189286714707e+01,1.672945918572622759e+02
1.176105000000000000e+08,1.523770372738424195e+00,1.106871998574795873e-01,5.933034081686599848e+00,1.421642701623913183e+02,3.218431900863494093e+02,1.040074602487407702e+02,-6.482924724226074886e+01,3.062388019282474261e+02,5.024626217698820341e+01
1.179757500000000000e+08,1.523643611553658017e+00,1.091568746688959951e-01,6.027572821157508365e+00,1.383470194874023207e+02,3.301892076279947901e+02,1.085362271153970681e+02,-1.762337080457917864e+02,1.846604323695768528e+02,2.931966594849739636e+02
1.183410000000000000e+08,1.523625920726737970e+00,1.076061628870248060e-01,6.112448328838898881e+00,1.345717263270961155e+02,3.384808076675472535e+02,1.130525339946433689e+02,7.471803997723550594e+01,6.309237762980906439e+01,1.761449116244524475e+02
1.187062500000000000e+08,1.523755560071010429e+00,1.058968044312799256e-01,6.187847885723904540e+00,1.308286308090534362e+02,3.468595807361815559e+02,1.176882115452349353e+02,-6.966320515144778369e+01,3.013906643907538410e+02,5.907887593598879050e+01
1.190715000000000000e+08,1.523733239790772576e+00,1.043276621448222946e-01,6.253492947994693019e+00,1.271040867097521101e+02,3.552263886715701346e+02,1.223304753813222874e+02,1.797572088489349653e+02,1.797022821342069676e+02,3.020327575155292834e+02
1.194367500000000000e+08,1.523666971762470457e+00,1.027664625691444983e-01,6.307374196068182393e+00,1.233809504825068331e+02,3.598506048438983473e+00,1.269794565309458250e+02,6.865103429128046741e+01,5.799935891407326238e+01,1.849788154450190802e+02
1.198020000000000000e+08,1.523607259469905273e+00,1.011813407589172431e-01,6.350834042939276891e+00,1.196471665958276560e+02,1.216090949997250981e+01,1.318080760958001463e+02,-7.485888191529177504e+01,2.960978194873082998e+02,6.790589558310847451e+01
1.201672500000000000e+08,1.523741052335558566e+00,9.963162173773396080e-02,6.384345005448241572e+00,1.158894252666482743e+02,2.057010338755289780e+01,1.364595286542011650e+02,1.753838474216110228e+02,1.743916263235174711e+02,3.108511549777186929e+02
1.205325000000000000e+08,1.523699566980644127e+00,9.809874986124667018e-02,6.406800155858220158e+00,1.121010609085147536e+02,2.909421406519726716e+01,1.411952749737120314e+02,6.220783140848270421e+01,5.260632183223816583e+01,1.938015968059501688e+02
1.208977500000000000e+08,1.523639151128894698e+00,9.675415678672777409e-02,6.421083516037762173e+00,1.082759822583194591e+02,3.770395601088264215e+01,1.459799382692021084e+02,-8.000899061441016613e+01,2.907578895574011995e+02,7.673782782660335045e+01
1.212630000000000000e+08,1.523670300084969398e+00,9.506727823115319886e-02,6.427417107159897114e+00,1.043947183115695339e+02,4.632749869486351457e+01,1.507222170064330555e+02,1.708178979754169120e+02,1.689489031940953794e+02,3.196711202005283781e+02
1.216282500000000000e+08,1.523747548501294125e+00,9.358275270773455667e-02,6.425705612238583164e+00,1.004781717490456430e+02,5.497083737288359373e+01,1.554490091219292367e+02,5.567911545703456255e+01,4.716945326494516166e+01,2.026184623868743984e+02
1.219935000000000000e+08,1.523662683022097175e+00,9.207763456969422777e-02,6.418804860140704172e+00,9.652110682485162840e+01,6.361993180580504514e+01,1.601410386306566522e+02,-8.500809952945616033e+01,2.854257432058258246e+02,8.556678183648250524e+01
1.223587500000000000e+08,1.523581577858621916e+00,9.046291904052615462e-02,6.405496315622749570e+00,9.250598582182205121e+01,7.249050190064833998e+01,1.649964877224703912e+02,1.661572958484580624e+02,1.635035514035305653e+02,3.285000391260009565e+02
1.227240000000000000e+08,1.523706738745799427e+00,8.868920725520253179e-02,6.386862989180392525e+00,8.846320961583603548e+01,8.127976832686640307e+01,1.697429779427024243e+02,4.904083843034405277e+01,4.169365019223040747e+01,2.114366281349328460e+02
1.230892500000000000e+08,1.523715883406451033e+00,8.691273588949920137e-02,6.363739983175366710e+00,8.439499943371866664e+01,9.013081753510040528e+01,1.745258169688190719e+02,-9.008521804603923044e+01,2.798626478027445614e+02,9.438846477156364756e+01
1.234545000000000000e+08,1.523641755319233182e+00,8.519361026857084906e-02,6.334184316454472885e+00,8.028699106021686305e+01,9.915827113569899609e+01,1.794452621959158591e+02,1.612379684076818194e+02,1.578974574015736323e+02,3.373427195974895199e+02
1.238197500000000000e+08,1.523617967335697321e+00,8.326953397336779583e-02,6.299095235381845903e+00,7.615611245009618813e+01,1.082311407463004684e+02,1.843872531963966424e+02,4.197808857980335517e+01,3.588375877507729683e+01,2.202710119714739392e+02
1.241850000000000000e+08,1.523690535621978537e+00,8.145531169273138861e-02,6.257910765944816767e+00,7.200776646171972573e+01,1.174452999127939847e+02,1.894530663745136962e+02,-9.555958720503473103e+01,2.737755939745295564e+02,1.032286603490432668e+02
1.245502500000000000e+08,1.523789111202775493e+00,7.971362391067210451e-02,6.208288701461521342e+00,6.782253049080841834e+01,1.267899976462611420e+02,1.946125281370695745e+02,1.555674892443926467e+02,1.515737318924396675e+02,3.461862600295091852e+02
1.249155000000000000e+08,1.523620794263231826e+00,7.790358082720727495e-02,6.151236543028505643e+00,6.360881186772524387e+01,1.362700533147327064e+02,1.998788651824579290e+02,3.401694617874466076e+01,2.925627452393539230e+01,2.291351397063933462e+02
1.252807500000000000e+08,1.523704669111240584e+00,7.633290026805490680e-02,6.086079767798597828e+00,5.935405382377950900e+01,1.458539508060652565e+02,2.052080046298447655e+02,-1.017742306235270462e+02,2.668817988405029951e+02,1.120898034703477180e+02
1.256460000000000000e+08,1.523744931657512236e+00,7.486493228339340111e-02,6.010852606416634991e+00,5.504078332872107637e+01,1.556170143193695026e+02,2.106577976480905647e+02,1.490298717771404995e+02,1.443942567780141815e+02,3.550520544261047462e+02
1.260112500000000000e+08,1.523678281760691311e+00,7.344103496734213921e-02,5.927319876798130771e+00,5.066831179898605342e+01,1.655798175481509134e+02,2.162481293471369668e+02,2.518041638244907787e+01,2.177133120429265034e+01,2.380194605514296029e+02
1.263765000000000000e+08,1.523632102343414063e+00,7.218694634745716210e-02,5.835762751905449797e+00,4.620171353045189733e+01,1.755460287764064731e+02,2.217477423068583562e+02,-1.087306949396590738e+02,2.592352948334428220e+02,1.209830371403012208e+02
1.267417500000000000e+08,1.523667608308031607e+00,7.117966870670590362e-02,5.735784417818937442e+00,4.163758869317571509e+01,1.856479947805505617e+02,2.272855834737262910e+02,1.419140035038870735e+02,1.366646798985619853e+02,3.950263372288307373e+00
1.271070000000000000e+08,1.523748679512958892e+00,7.028936396387616692e-02,5.629718402556472157e+00,3.696447530443928287e+01,1.960114569027238360e+02,2.329759322071631118e+02,1.606744142480318871e+01,1.394644833851480392e+01,2.469223805456778962e+02
1.274722500000000000e+08,1.523611562213704307e+00,6.929654302895744966e-02,5.518766309966689931e+00,3.213783956493502103e+01,2.064529067935194462e+02,2.385907463584544814e+02,-1.159919481189007939e+02,2.513068538009789279e+02,1.298976001594334662e+02
1.278375000000000000e+08,1.523621389277123761e+00,6.849729512482519156e-02,5.404444469401153306e+00,2.717480659108634100e+01,2.168714063493169419e+02,2.440462129404032794e+02,1.346214282965194684e+02,1.288286370428608620e+02,1.287484998326413077e+01
1.282027500000000000e+08,1.523678806830245591e+00,6.789237190417037049e-02,5.289689728780760269e+00,2.206329233660735412e+01,2.275035968441117973e+02,2.495668891807191585e+02,7.220086776483009672e+00,6.289611827430565683e+00,2.558565010081497064e+02
1.285680000000000000e+08,1.523684924532999752e+00,6.722024138712547059e-02,5.175284050066980335e+00,1.676677816580642855e+01,2.384021531782350962e+02,2.551689313440415390e+02,-1.229594031824951799e+02,2.436819000330197298e+02,1.388508313770613540e+02
1.289332500000000000e+08,1.523664460934741172e+00,6.657070200822252926e-02,5.063479253339856712e+00,1.131890589009374359e+01,2.493421809901412018e+02,2.606610868802349614e+02,1.274185279417644665e+02,1.211738964718345102e+02,2.183498335206943963e+01
1.292985000000000000e+08,1.523640224267951426e+00,6.601659706661712479e-02,4.957396213668300966e+00,5.708408787731239720e+00,2.604118679095212769e+02,2.661202766972525637e+02,-1.475666669762443650e+00,3.587099071453370129e+02,2.648301838425895767e+02
1.296637500000000000e+08,1.523813734849825519e+00,6.552000345089513400e-02,4.856243973146729509e+00,-8.212513673099597344e-02,2.718003438900972810e+02,2.717182187533662727e+02,-1.298409823927134994e+02,2.361080888974534560e+02,1.478263076508197571e+02
1.300290000000000000e+08,1.523657303371612537e+00,6.505759898951421483e-02,4.762325377060479425e+00,-6.001521999659389373e+00,2.832848975768807236e+02,2.772833755772213635e+02,1.201552244639229627e+02,1.135510695084890500e+02,3.083444508571040998e+01
1.303942500000000000e+08,1.523627741559328230e+00,6.465521712542617039e-02,4.677406637472845574e+00,-1.206647615527333173e+01,2.949566687463358790e+02,2.828901925910625437e+02,-1.031420822722463981e+01,3.509515626143042368e+02,2.738417552053667237e+02
1.307595000000000000e+08,1.523705690982432692e+00,6.445671383587023295e-02,4.600188798073352459e+00,-1.828029371814362847e+01,3.068934092620322076e+02,2.886131155438885685e+02,-1.369946714328613950e+02,2.282254273086981868e+02,1.568385428525867269e+02
1.311247500000000000e+08,1.523751942245554769e+00,6.425472948498305026e-02,4.531378231587477323e+00,-2.459802867543862703e+01,3.189117424567460262e+02,2.943137137813073991e+02,1.124726783223942448e+02,1.055454487878633358e+02,3.985916256917074918e+01
