# t,a,e,i,Omega,omega,varpi,f,M,lam
1.935825000000000000e+07,7.233436326347222334e-01,2.557634644859639247e-03,2.363759976165545229e+00,1.580423485663443444e+02,2.292033149306048188e+02,2.724566349694915957e+01,-1.672973171814374780e+02,1.927672502608998855e+02,2.200129137578490486e+02
1.972350000000000000e+07,7.233254725995402756e-01,2.899882634850942543e-03,2.424654456047321105e+00,1.545540465073628695e+02,2.292266113572787276e+02,2.378065786464160070e+01,1.460144575010689216e+01,1.451785045546637143e+01,3.829850832010797035e+01
2.008875000000000000e+07,7.233298725772551174e-01,3.277918222793881758e-03,2.480390477368952684e+00,1.511460429288411547e+02,2.294282427576140719e+02,2.057428568645521239e+01,-1.640957116603019585e+02,1.960074642842639889e+02,2.165817499707191871e+02
2.045400000000000000e+07,7.233293252611958657e-01,3.662665305459191206e-03,2.531024423824165925e+00,1.478117662637816920e+02,2.308942377509758046e+02,1.870600401475750019e+01,1.627548097861964749e+01,1.615816407212867389e+01,3.486416808688617408e+01
2.081925000000000000e+07,7.233373829274638567e-01,4.020753089565633730e-03,2.576349214359985318e+00,1.445372488608396964e+02,2.333859659305159937e+02,1.792321479135568296e+01,-1.648958926867089758e+02,1.952245156069199936e+02,2.131477303982756837e+02
2.118450000000000000e+07,7.233284354212773382e-01,4.454247313338537129e-03,2.616228534324577026e+00,1.413156030803279748e+02,2.367402931419023560e+02,1.805589622223034496e+01,1.349041431992024620e+01,1.337172808804198887e+01,3.142762431027233205e+01
2.154975000000000000e+07,7.233329703275362954e-01,4.933639256502714114e-03,2.650536873271150284e+00,1.381426401333615104e+02,2.398911180125966212e+02,1.803375814595814575e+01,-1.684412782566213309e+02,1.916724147939723366e+02,2.097061729399304966e+02
2.191500000000000000e+07,7.233256940060377449e-01,5.396693726545980646e-03,2.678920273861820078e+00,1.350115682038675402e+02,2.432390715092238054e+02,1.825063971309134203e+01,9.840271110524996701e+00,9.735002627702911582e+00,2.798564234079425361e+01
2.228025000000000000e+07,7.233360654728878680e-01,5.841386310225341570e-03,2.701343355323270856e+00,1.319229419077621230e+02,2.467778689873182429e+02,1.870081089508040506e+01,-1.725217277850291566e+02,1.875657712077790791e+02,2.062665821028594735e+02
2.264550000000000000e+07,7.233265037635898675e-01,6.331126544764478607e-03,2.718023127639946690e+00,1.288664925608495651e+02,2.511607533778319237e+02,2.002724593868152780e+01,4.570553364335061985e+00,4.513013715040336216e+00,2.454025965372186491e+01
2.301075000000000000e+07,7.233288803474827722e-01,6.861589095290377555e-03,2.728670404805767280e+00,1.258453202278429330e+02,2.554835307833282343e+02,2.132885101117113180e+01,-1.785300136382878975e+02,1.814902612777453612e+02,2.028191122889165001e+02
