# t,a,e,i,Omega,omega,varpi,f,M,lam
1.278375000000000000e+07,9.991660328075887554e-01,5.659509900287230250e-03,2.375351557479719489e+00,9.084016265709584559e+01,2.594962173173227029e+02,3.503363799744185485e+02,1.435707378130642375e+01,1.419691999982932451e+01,4.533299974247881892e+00
1.314900000000000000e+07,9.991669032814978202e-01,6.085401343899418322e-03,2.358572513603477194e+00,8.831280448568355723e+01,2.664470964621554572e+02,3.547599009478390144e+02,1.020342462125565106e+02,1.013515903119052268e+02,9.611149125974424123e+01
1.351425000000000000e+07,9.991592365622806726e-01,6.481680002122845383e-03,2.336516715274365996e+00,8.575931034243454576e+01,2.731619100960477340e+02,3.589212204384822371e+02,-1.713399266825902032e+02,1.887724497626900302e+02,1.876936702011723526e+02
1.387950000000000000e+07,9.991368306023808987e-01,6.867781630940750053e-03,2.309242968187620981e+00,8.318495196518534840e+01,2.801920176520750942e+02,3.376969617260417778e+00,-8.488644576388497853e+01,2.758970460011478849e+02,2.792740156184082707e+02
1.424475000000000000e+07,9.991375500205074145e-01,7.255409597530772248e-03,2.276747482769258646e+00,8.058646682558919849e+01,2.862045971539687343e+02,6.791063979557957708e+00,4.122219074256487481e+00,4.062776711356410608e+00,1.085384069091436743e+01
1.461000000000000000e+07,9.991560493671385323e-01,7.707713161022046108e-03,2.239103809352932295e+00,7.796181505993378380e+01,2.923931046717075333e+02,1.035491973164131529e+01,9.296092264242408021e+01,9.207860815768982832e+01,1.024335278893311454e+02
1.497525000000000000e+07,9.991599583967347709e-01,8.003495623597159381e-03,2.196361968759704020e+00,7.530410079636452281e+01,2.983616704065134400e+02,1.366577120287792368e+01,-1.796527373528149667e+02,1.803528547881908253e+02,1.940186259910687454e+02
1.534050000000000000e+07,9.991523314552961388e-01,8.330994953593851005e-03,2.148750635306693191e+00,7.261472377493716124e+01,3.040991607435144601e+02,1.671388451845160006e+01,-9.206753442985083780e+01,2.688867098605170440e+02,2.856005943789686512e+02
1.570575000000000000e+07,9.991552578632152404e-01,8.731098169982290033e-03,2.096009803254792025e+00,6.988351690891556700e+01,3.100650654547457634e+02,1.994858236366133752e+01,-2.812814278564400361e+00,3.572359646404626687e+02,1.718454700412402403e+01
1.607100000000000000e+07,9.991696085459437215e-01,9.044651391716455185e-03,2.038256678312314829e+00,6.711488321440431548e+01,3.159066697597676807e+02,2.302155297417196422e+01,8.678055060169280921e+01,8.574615379848931696e+01,1.087677067726612705e+02
1.643625000000000000e+07,9.991671520316258714e-01,9.304519618101891529e-03,1.975778061474236624e+00,6.429509794696521396e+01,3.209185618685904160e+02,2.521365981555564417e+01,1.752296557478975672e+02,1.751403662894212232e+02,2.003540261049768674e+02
1.680150000000000000e+07,9.991463170650350945e-01,9.645299532585586283e-03,1.908516888161783553e+00,6.142372386935966944e+01,3.266422415262821346e+02,2.806596539564180048e+01,-9.722749465089695775e+01,2.638699752428129841e+02,2.919359406384547810e+02
1.716675000000000000e+07,9.991382207814298866e-01,9.900789653400882129e-03,1.836707471511197065e+00,5.849128746926625411e+01,3.323963242873019794e+02,3.088761175656826907e+01,-7.514977927569753469e+00,3.526323188911384250e+02,2.351993064770666919e+01
1.753200000000000000e+07,9.991499704462939446e-01,1.020020342299207336e-02,1.760374209953132540e+00,5.548078653922237180e+01,3.375910945384356978e+02,3.307188107765806251e+01,8.319053791189683977e+01,8.203099760369114790e+01,1.151028786813492104e+02
1.789725000000000000e+07,9.991501902892778730e-01,1.049850346143514461e-02,1.679496974698981848e+00,5.238190497963115178e+01,3.428860903917472456e+02,3.526799537137839025e+01,1.715960506524503160e+02,1.714188458446901677e+02,2.066868412160685580e+02
1.826250000000000000e+07,9.991520557493401844e-01,1.071595992300744885e-02,1.594476227861992834e+00,4.918649690751355763e+01,3.485180841476072828e+02,3.770458105512086178e+01,-1.006426534415326159e+02,2.605659532399150180e+02,2.982705342950358727e+02
1.862775000000000000e+07,9.991498022604916596e-01,1.096168676368329022e-02,1.505592849318748039e+00,4.586188613321192520e+01,3.540372955015949401e+02,3.989918163480686530e+01,-1.026578932874652494e+01,3.499562709878808278e+02,2.985545262268767885e+01
