# t,a,e,i,Omega,omega,varpi,f,M,lam
2.045400000000000000e+07,3.870986489411646359e-01,2.021448951125993931e-01,6.175919609520317266e+00,-4.654068952012954696e+01,2.061373648182311058e+02,1.595966752981015588e+02,-1.517271181620696723e+02,2.208948391173069012e+02,2.049151441540846008e+01
2.081925000000000000e+07,3.870989443198307733e-01,2.024017594306430079e-01,6.146473077367246240e+00,-4.857668783434504434e+01,2.096698549520239396e+02,1.610931671176789166e+02,-1.477616584807403797e+02,2.263825378318629760e+02,2.747570494954185705e+01
2.118450000000000000e+07,3.870991658999719531e-01,2.026838676813351170e-01,6.114843516146649449e+00,-5.066028725887527884e+01,2.132460781963053478e+02,1.625857909374300618e+02,-1.437228614337347778e+02,2.318771030055492872e+02,3.446289394297930642e+01
2.154975000000000000e+07,3.870996632772796819e-01,2.029978334904531945e-01,6.081860744178708700e+00,-5.279389202870228104e+01,2.168561158483604459e+02,1.640622238196581577e+02,-1.395973395665054682e+02,2.373831654439808574e+02,4.144538926363905773e+01
2.191500000000000000e+07,3.870997474989914533e-01,2.033217524180777891e-01,6.048101174366123267e+00,-5.498089124533921535e+01,2.205012917565360908e+02,1.655204005111968684e+02,-1.353586225298529939e+02,2.429181458371048734e+02,4.843854634830172046e+01
2.228025000000000000e+07,3.870994744000365584e-01,2.036595584340585574e-01,6.013860539260400095e+00,-5.722172555213591494e+01,2.241933437029716174e+02,1.669716181508357238e+02,-1.310178320171288533e+02,2.484516164732745267e+02,5.542323462411025048e+01
2.264550000000000000e+07,3.870993084001784768e-01,2.040062550447479250e-01,5.980246508951795548e+00,-5.951817954707142633e+01,2.279186267282051404e+02,1.684004471811336998e+02,-1.265344464069657704e+02,2.540169780273331241e+02,6.241742520846684528e+01
2.301075000000000000e+07,3.870991620301116876e-01,2.043289206454277640e-01,5.947682607800798493e+00,-6.186957591674202916e+01,2.316842241934540993e+02,1.698146482767120915e+02,-1.219061951834799515e+02,2.595942294446904839e+02,6.940887772140254697e+01
2.337600000000000000e+07,3.870986307170592999e-01,2.046617182011789826e-01,5.916779963832873968e+00,-6.427520549090237978e+01,2.354946268789376518e+02,1.712194213880353004e+02,-1.171211272096698650e+02,2.651823131429704858e+02,7.640173453100578627e+01
2.374125000000000000e+07,3.870985314397711874e-01,2.049532437252925277e-01,5.888657942761113873e+00,-6.673195813873313398e+01,2.393323600445427246e+02,1.726004019058096048e+02,-1.121402922508283950e+02,2.707996056420483910e+02,8.340000754785798165e+01
2.410650000000000000e+07,3.870979705112364000e-01,2.052235844466057946e-01,5.863451429410601712e+00,-6.923977724864784022e+01,2.432176111359175934e+02,1.739778338872697532e+02,-1.069755280905713875e+02,2.764141810403697832e+02,9.039201492763950796e+01
